sale_price,lot_area,overall_qual,year_built,roof_style,mas_vnr_area,total_bsmt_sf,central_air,garage_area,misc_val
206300,7060,7,1997,Gable,200,1344,Y,784,0
146000,9278,5,2007,Gable,0,1092,Y,0,0
160500,4500,6,1997,Hip,197,1189,Y,392,0
173000,14137,4,1964,Gable,98,1200,Y,850,0
124000,4224,5,1975,Gable,0,1040,Y,499,0
115000,2665,5,1976,Gable,0,264,Y,336,0
129500,2665,5,1976,Gable,0,550,Y,336,0
105000,1974,4,1973,Gable,0,526,Y,297,0
94900,1596,4,1973,Gable,0,462,Y,297,0
152500,17979,5,1968,Gable,0,1113,Y,257,500
98000,1477,6,1970,Gable,0,546,Y,0,0
81000,1890,4,1972,Gable,0,630,Y,0,0
113000,21750,5,1954,Hip,0,988,Y,520,0
128500,6490,5,1983,Gable,0,816,Y,264,0
119500,6951,5,1984,Gable,0,876,Y,264,0
130500,6600,5,1982,Gable,0,816,Y,264,0
138000,6600,5,1982,Gable,0,816,Y,816,0
134500,6600,5,1982,Gable,0,845,Y,264,0
160000,12508,6,1940,Gable,0,983,Y,423,1300
137500,12395,5,1984,Gable,0,864,Y,484,0
172000,11075,5,1969,Gable,232,784,Y,530,400
103000,56600,5,1900,Hip,0,686,Y,288,0
167300,10667,6,1971,Gable,302,1587,Y,525,0
167000,10628,7,1970,Flat,0,1277,Y,526,0
244000,13651,7,1973,Gable,1115,2223,Y,516,0
268000,15865,8,1970,Flat,0,2217,Y,621,0
225000,12394,7,2003,Gable,0,847,Y,433,0
168000,10364,6,1995,Gable,0,806,Y,373,0
177000,13869,6,1997,Gable,0,794,Y,388,0
169000,8773,6,1997,Gable,0,916,Y,460,0
161500,8872,6,1997,Gable,0,384,Y,390,0
251000,5330,8,2000,Gable,0,1494,Y,499,0
160000,10147,6,1994,Gable,32,392,Y,398,0
180000,8637,6,1999,Gable,0,923,Y,451,0
178750,7875,7,1996,Gable,0,691,Y,420,0
176000,7875,7,1995,Gable,38,1237,Y,402,0
204000,7500,6,1999,Gable,0,938,Y,482,0
160000,9556,7,1992,Gable,52,1168,Y,420,0
160000,10784,7,1991,Gable,76,384,Y,402,0
163900,9125,7,1992,Gable,170,384,Y,392,0
168000,7655,6,1993,Gable,0,903,Y,392,0
154204,18160,6,1964,Gable,138,1302,Y,480,0
170000,3696,8,1986,Gable,0,1074,Y,461,0
207500,5062,7,1984,Gable,0,1190,Y,577,0
182000,4740,8,1988,Gable,0,1166,Y,480,0
212000,5118,8,1990,Gable,0,1312,Y,484,0
377426,14157,9,2005,Hip,200,1922,Y,676,0
349265,12328,8,2005,Hip,146,1149,Y,729,0
591587,51974,9,2006,Hip,710,2660,Y,1110,0
155000,41600,5,1969,Gable,0,1100,Y,828,0
319900,8035,9,2006,Gable,165,1612,Y,556,0
392000,8089,8,2007,Gable,0,1419,Y,567,0
441929,14082,8,2006,Hip,945,2220,Y,724,0
455000,13870,10,2006,Hip,250,1742,Y,724,0
182900,12546,6,1981,Gable,310,1440,Y,467,0
174000,10960,6,1984,Hip,0,1284,Y,480,0
178000,12090,6,1984,Hip,74,585,Y,477,0
176000,12090,7,1981,Gable,306,725,Y,484,0
213000,12299,7,1978,Gable,67,1529,Y,663,0
192000,11339,7,1979,Hip,549,780,Y,481,0
190000,11952,7,1977,Mansard,0,808,Y,534,0
195000,12046,6,1976,Gable,298,848,Y,551,0
148000,10395,6,1978,Gable,233,1032,Y,564,500
151500,11850,6,1984,Gable,98,1153,Y,495,0
197000,11584,7,1979,Hip,96,539,Y,550,0
192350,10400,6,1979,Gable,253,1259,Y,478,0
152000,10793,5,1969,Mansard,263,780,Y,462,0
170000,13001,6,1971,Hip,176,1625,Y,944,0
175000,12243,5,1971,Gable,0,1484,Y,487,0
175000,11700,6,1968,Mansard,365,702,Y,539,0
197900,12384,7,1976,Gable,233,793,Y,550,0
174000,8991,7,1976,Gable,130,1228,Y,585,0
178900,8000,6,1974,Gable,0,1084,Y,488,0
139000,10500,5,1971,Gambrel,82,372,Y,288,0
143250,10530,6,1971,Hip,0,981,Y,576,0
184000,7472,7,1972,Gable,138,725,Y,484,0
155000,9457,5,1970,Gable,0,925,Y,576,0
133000,7920,5,1970,Gable,32,914,Y,368,0
119500,9758,5,1971,Gable,0,950,Y,280,0
123000,8294,4,1971,Gable,0,858,Y,480,0
110000,7340,4,1971,Gable,0,858,Y,684,0
128000,17199,4,1961,Gable,0,914,Y,270,0
120500,9000,4,1971,Gable,0,864,Y,528,0
133000,4058,7,1998,Gable,182,723,Y,367,0
155000,4113,6,2001,Gable,0,1337,Y,511,0
177000,10943,6,1997,Gable,0,1405,Y,522,0
113500,2205,6,1973,Gable,567,525,Y,264,0
113000,1890,6,1973,Gable,285,672,Y,264,0
113700,2058,6,1973,Gable,265,672,Y,264,0
106000,2016,5,1970,Gable,304,630,Y,440,0
122500,1920,5,1971,Gable,376,765,Y,440,0
128000,4928,6,1976,Gable,0,1078,Y,440,0
155000,2308,6,1976,Gable,0,804,Y,440,0
142500,2304,7,1978,Gable,0,1061,Y,319,0
129250,7150,5,1966,Hip,52,988,Y,360,0
356000,12469,9,2006,Hip,378,1790,Y,730,0
314813,11694,9,2007,Hip,452,1822,Y,774,0
318000,12030,8,2007,Hip,254,1694,Y,818,0
322400,11825,8,2006,Gable,302,1694,Y,856,0
318000,12085,8,2007,Hip,328,1734,Y,928,0
345474,14333,8,2007,Gable,0,2108,Y,938,0
415298,14450,9,2006,Gable,315,2121,Y,732,0
492000,13641,9,2007,Hip,456,1934,Y,1040,0
338931,13440,8,2006,Hip,190,1108,Y,670,0
450000,15431,10,2005,Hip,400,1994,Y,878,0
280000,14154,7,2006,Gable,350,1063,Y,947,0
479069,13891,9,2007,Hip,456,2552,Y,932,0
395000,14226,8,2006,Hip,375,1935,Y,895,0
380000,13693,9,2006,Hip,772,2153,Y,694,0
250000,11428,8,2006,Gable,248,1626,Y,866,0
440000,14977,8,2006,Gable,304,1976,Y,908,0
418000,13654,9,2005,Gable,365,1704,Y,814,0
500067,17169,10,2007,Hip,970,2320,Y,1174,0
260116,16659,8,2007,Gable,0,1582,Y,728,0
317000,9591,8,2004,Gable,344,1143,Y,852,0
319500,9709,8,2007,Gable,120,918,Y,786,0
325624,10562,8,2007,Gable,300,1582,Y,789,0
372000,13615,9,2006,Hip,510,1802,Y,843,0
342000,13069,8,2004,Gable,502,1706,Y,916,0
354000,12099,8,2004,Gable,388,1136,Y,872,0
350000,14277,8,2003,Gable,280,1317,Y,818,0
285000,11999,8,2003,Hip,340,1181,Y,656,0
281500,12568,8,2007,Hip,246,895,Y,774,0
245700,9926,7,2005,Gable,210,1614,Y,878,0
232698,9254,8,2005,Gable,210,1721,Y,554,0
250000,10732,8,2006,Gable,0,1298,Y,876,0
194700,7577,6,2005,Gable,256,1362,Y,460,0
204000,3901,6,2005,Gable,182,1302,Y,631,0
200000,3903,6,2005,Gable,182,1302,Y,631,0
207000,6289,6,2005,Gable,256,1362,Y,460,0
209500,4590,8,2006,Gable,108,1554,Y,627,0
209500,4590,8,2006,Gable,108,1554,Y,627,0
202500,6442,8,2006,Gable,178,1370,Y,484,0
280000,7841,9,2005,Hip,394,1577,Y,564,0
277500,7313,9,2005,Hip,246,1561,Y,556,0
318061,7820,9,2007,Hip,362,1869,Y,617,0
221370,6240,8,2006,Hip,176,1324,Y,550,0
200000,3242,7,2003,Gable,235,1405,Y,478,0
176000,10237,6,2005,Gable,0,768,Y,400,0
178900,10237,6,2005,Gable,0,783,Y,393,0
168165,13204,7,2006,Gable,44,608,Y,454,0
171925,8857,6,2006,Gable,0,738,Y,440,0
198444,9729,6,2006,Gable,0,698,Y,350,0
203000,12216,6,2005,Gable,0,1326,Y,388,2000
179540,9018,7,2007,Hip,0,728,Y,400,0
176485,8993,7,2007,Gable,0,1302,Y,436,0
181134,8899,7,2007,Gable,0,1340,Y,396,0
156932,8499,6,2006,Gable,0,616,Y,432,0
166000,8229,6,2007,Gable,22,752,Y,440,0
177594,7713,7,2007,Gable,16,728,Y,400,0
173500,7697,7,2007,Gable,0,1246,Y,462,0
172500,3922,7,2006,Gable,72,1258,Y,648,0
194201,3922,7,2006,Gable,72,1258,Y,648,0
226500,3621,8,2003,Hip,72,1406,Y,630,0
185485,3710,7,2007,Gable,16,1266,Y,388,0
259000,14572,7,2004,Hip,0,1530,Y,630,0
188500,16219,7,2004,Gable,0,835,Y,437,0
175000,11084,7,2004,Gable,0,384,Y,400,0
215000,11796,7,2004,Gable,0,847,Y,434,0
206580,10936,7,2006,Gable,0,1510,Y,534,0
183500,8244,7,2004,Gable,0,840,Y,440,0
211000,7875,7,2003,Gable,16,847,Y,434,0
181000,8063,6,2000,Gable,0,924,Y,463,0
219500,8740,7,2002,Gable,0,854,Y,435,0
175000,7917,6,1999,Gable,0,953,Y,460,0
170000,9967,7,2000,Gable,0,384,Y,400,0
162000,7750,7,2003,Gable,0,660,Y,400,0
187000,9487,6,2000,Gable,0,915,Y,442,0
185000,9649,6,1999,Gable,0,941,Y,460,0
745000,15623,10,1996,Hip,0,2396,Y,813,0
384500,12191,8,1997,Hip,515,1779,Y,925,0
248000,11000,8,2000,Gable,72,969,Y,648,0
466500,11400,10,2001,Hip,705,2633,Y,804,0
410000,10557,9,1998,Gable,422,1408,Y,806,0
322500,11002,8,1998,Gable,0,1389,Y,758,0
252000,10790,7,1998,Gable,275,1066,Y,600,0
755000,21535,10,1994,Gable,1170,2444,Y,832,0
269790,9920,7,1996,Gable,0,1117,Y,455,0
315750,11787,7,1996,Gable,594,1379,Y,834,0
290000,9950,7,1995,Gable,290,1203,Y,721,0
290000,12257,8,1995,Gable,513,1318,Y,752,0
430000,12692,8,1992,Hip,0,3200,Y,546,0
263000,11762,8,1992,Gable,309,1105,Y,517,0
330000,9044,8,1996,Gable,526,1325,Y,933,0
213133,9910,7,2007,Gable,0,1369,Y,605,0
260261,11830,8,2007,Gable,164,1542,Y,852,0
320000,11670,9,2006,Hip,302,1905,Y,788,0
282922,15256,8,2007,Gable,84,1485,Y,754,0
215000,10612,8,2006,Gable,248,1524,Y,484,0
419005,12291,10,2007,Hip,754,1966,Y,1092,0
255000,13501,8,2006,Gable,208,1623,Y,865,0
147000,9986,8,2006,Gable,428,1795,Y,895,0
311872,9416,7,2007,Hip,205,1726,Y,786,0
248328,9849,7,2007,Hip,0,1689,Y,954,0
227000,10000,8,2006,Hip,410,1588,Y,825,0
260000,8847,8,2005,Gable,148,1538,Y,484,0
225000,9158,8,2007,Gable,140,1496,Y,474,0
249000,8251,7,2005,Gable,143,1494,Y,672,0
307000,10084,8,2004,Gable,186,1686,Y,636,0
250000,9605,7,2006,Gable,0,982,Y,574,0
221300,8778,8,2006,Gable,0,1302,Y,859,0
208900,8640,8,2007,Gable,0,1338,Y,598,0
210400,9000,7,2006,Gable,0,1335,Y,575,0
255000,8640,8,2007,Gable,0,896,Y,590,0
212109,10411,5,2007,Gable,0,725,Y,561,0
270000,9000,8,2006,Gable,0,1088,Y,1025,0
303477,9000,8,2007,Gable,0,1184,Y,550,0
249700,11096,8,2006,Gable,0,1656,Y,826,0
227875,10207,7,2007,Gable,0,874,Y,578,0
261329,10440,8,2007,Gable,0,1574,Y,594,0
253000,11824,8,2006,Gable,298,1685,Y,658,0
265000,10625,6,2004,Gable,353,1158,Y,744,0
340000,11143,8,2004,Gable,0,1580,Y,610,0
146000,7500,6,2006,Gable,0,1100,Y,0,0
147000,7500,7,2006,Gable,0,1143,Y,0,0
149000,12450,5,2003,Gable,126,1094,Y,576,0
181000,7441,7,2006,Gable,170,1461,Y,566,0
201000,8462,6,1994,Gable,105,928,Y,471,0
191750,11613,6,1993,Gable,0,864,Y,492,0
179000,8450,7,2000,Gable,108,1349,Y,539,0
215000,16196,7,1998,Gable,0,1482,Y,514,0
179200,8012,6,1992,Gable,0,1575,Y,529,0
128000,8012,6,1980,Gable,0,630,Y,283,0
144000,9180,5,1983,Gable,0,840,Y,504,0
144000,8400,5,1977,Gable,320,0,Y,630,0
120750,6285,5,1977,Gable,0,894,Y,308,0
132500,8480,5,1963,Hip,0,970,Y,624,0
132000,7420,5,1962,Hip,0,1057,Y,576,0
132500,7758,5,1962,Gable,0,999,Y,264,0
129000,6970,4,1961,Gable,0,1040,Y,544,400
143900,13673,5,1962,Gable,0,1140,Y,349,0
145000,7476,5,1968,Gable,0,1040,Y,686,0
128500,9945,5,1961,Hip,57,988,Y,572,0
125500,6173,5,1967,Gable,75,876,Y,288,0
300000,19522,7,1990,Gable,272,1223,Y,564,0
294000,17542,7,1974,Gable,0,1192,Y,518,0
129000,10751,5,1974,Gable,44,1037,Y,431,0
171000,16647,5,1975,Gable,0,1390,Y,611,0
147000,12712,6,1973,Gable,0,1044,Y,542,0
302000,9572,8,1990,Gable,336,1453,Y,750,0
285000,10678,8,1992,Hip,337,1683,Y,541,0
214000,4379,8,2004,Gable,0,1378,Y,540,0
166000,3523,8,2006,Gable,30,1141,Y,484,0
193800,3784,8,2006,Gable,36,1511,Y,476,0
208900,4230,7,2006,Gable,0,1352,Y,466,0
194000,3606,7,2006,Gable,0,1352,Y,466,0
164700,4251,7,2006,Gable,0,625,Y,528,0
176500,2280,6,1999,Gable,342,744,Y,440,0
176000,3230,6,1999,Gable,1129,729,Y,440,0
168500,2117,6,2000,Gable,513,756,Y,440,0
177000,2117,6,2000,Gable,216,756,Y,440,0
177000,2117,6,2000,Gable,456,756,Y,440,0
148800,5105,7,2004,Gable,0,551,Y,480,0
174000,2645,8,1999,Gable,456,776,Y,492,0
239000,7399,7,1997,Hip,1600,975,Y,576,0
204000,7321,7,1999,Gable,0,1339,Y,625,0
301000,8010,8,2003,Hip,0,1054,Y,552,0
312500,8413,8,1998,Gable,0,1220,Y,1105,0
279700,9466,8,1994,Gable,0,1494,Y,478,0
255000,12000,7,1980,Hip,600,2002,Y,546,0
194000,16157,5,1978,Gable,0,1360,Y,588,0
218000,10768,5,1976,Gable,0,1437,Y,528,0
213750,3840,8,1978,Gable,0,1057,Y,571,0
187000,9600,6,1976,Hip,360,528,Y,512,0
181500,9600,6,1976,Gable,0,1262,Y,460,0
373000,17778,8,1981,Hip,0,2461,Y,676,0
190000,18890,5,1977,Shed,1,1361,Y,600,8300
226000,7050,7,2001,Gable,0,1057,Y,650,0
143450,11700,6,1968,Gable,41,912,Y,412,0
240050,8000,6,1970,Gable,525,1008,Y,570,0
162500,8723,6,1969,Gable,0,973,Y,480,0
164000,11700,6,1968,Gable,196,1295,Y,528,0
185000,11358,7,1972,Hip,0,1124,Y,515,0
188500,9547,7,1993,Gable,112,1594,Y,472,0
255000,10530,7,1993,Gable,194,1148,Y,473,0
136905,11500,5,1976,Gable,164,1680,Y,528,0
158500,10738,6,1966,Hip,0,1093,Y,484,400
175500,9600,7,1973,Hip,320,1242,Y,528,0
127000,10800,6,1963,Gable,203,1052,Y,311,0
127000,8050,5,1967,Gable,0,949,Y,308,0
143000,10355,5,1967,Gable,196,1214,Y,318,0
156000,10289,5,1965,Hip,168,1073,Y,515,0
144000,9503,5,1958,Hip,0,1024,Y,484,0
119000,10624,5,1964,Gable,84,1728,Y,352,0
103000,10899,4,1964,Gable,0,0,N,530,0
139900,12342,5,1960,Hip,0,978,Y,286,600
151500,12772,6,1960,Hip,0,958,Y,301,15500
126500,8892,5,1960,Gable,66,1065,Y,461,0
145000,10482,6,1958,Hip,63,588,Y,264,0
120000,7535,5,1958,Gable,0,912,Y,297,480
124000,7450,5,1956,Hip,0,894,Y,396,0
106500,8339,5,1959,Gable,0,0,Y,294,1200
140500,14357,5,1961,Hip,0,864,Y,440,0
137500,8243,5,1961,Gable,56,964,Y,784,0
117600,8680,5,1960,Hip,0,894,Y,312,0
163500,8800,7,1966,Hip,202,1174,Y,440,0
161000,9200,6,1965,Gable,98,1042,Y,440,0
158000,9350,6,1964,Hip,108,1302,Y,309,0
224500,8800,6,1964,Gable,306,845,Y,539,0
147000,11382,6,1964,Gable,212,1130,Y,286,0
200000,22002,6,1959,Gable,136,1592,Y,510,0
181900,14585,6,1960,Gable,85,1144,Y,572,0
150750,7388,5,1959,Gable,0,1063,Y,624,0
101800,9842,4,1962,Gable,0,0,Y,462,0
124000,8280,6,1950,Gable,0,932,Y,306,0
138500,12172,5,1940,Gable,0,822,Y,512,0
39300,5000,1,1946,Gable,0,0,N,0,0
64500,5000,3,1946,Gable,0,666,N,0,0
64000,3500,3,1945,Gable,0,370,N,0,2000
112000,5175,5,1958,Gable,0,808,Y,308,0
165000,9500,6,1964,Gable,272,816,Y,540,0
144000,9600,5,1955,Hip,176,1078,Y,288,0
137000,11345,5,1948,Gable,567,928,Y,400,0
105000,9492,5,1941,Gable,0,768,Y,240,0
146500,9480,5,1942,Gable,224,728,Y,312,0
126000,8668,5,1968,Gable,0,1560,Y,792,0
175000,10050,5,1966,Gable,87,793,Y,432,0
158500,9600,6,1961,Hip,291,1218,Y,525,0
114500,10150,5,1958,Gable,1,912,Y,275,0
144000,11344,5,1958,Gable,180,874,Y,315,0
129000,18450,6,1965,Flat,113,1021,Y,596,0
141000,8760,6,1957,Gable,0,936,Y,315,0
131000,6860,5,1956,Gable,54,1008,Y,308,0
142100,8250,5,1963,Gable,0,1053,Y,692,0
139000,8176,5,1958,Gable,0,1056,Y,308,0
157900,9750,6,1958,Gable,243,1442,Y,301,500
139400,9250,5,1954,Gable,0,1056,Y,260,0
150000,11988,6,1957,Gable,0,1244,Y,336,0
120000,9100,5,1960,Hip,69,1144,Y,336,0
174850,9736,6,1957,Gable,289,1331,Y,464,0
116000,9770,5,1957,Gable,0,922,Y,308,0
135000,10152,5,1956,Hip,120,1048,Y,286,0
163500,12155,6,1970,Gable,0,1657,Y,484,0
130000,12198,5,1955,Gable,0,1204,Y,310,0
129500,10050,5,1955,Hip,0,1216,Y,336,0
142000,11556,5,1953,Gable,0,864,Y,336,0
128600,8078,5,1958,Hip,260,1560,Y,484,0
125000,10950,6,1952,Hip,0,948,Y,410,0
136000,7942,6,1953,Hip,0,1040,Y,293,0
134500,8923,5,1953,Gable,0,1008,Y,240,0
127000,8540,5,1956,Gable,0,925,Y,252,0
130000,7134,5,1955,Gable,0,384,Y,572,0
115000,7150,4,1955,Gable,0,1190,Y,352,0
116900,8400,5,1955,Gable,0,923,Y,390,0
132000,13300,5,1956,Hip,0,928,Y,252,0
153000,9532,4,1953,Gable,0,1105,Y,280,0
112500,15783,5,1952,Gable,0,924,Y,420,400
138000,14190,4,1890,Gable,0,925,Y,0,0
135000,9600,5,1949,Gable,0,845,Y,576,0
156000,12099,5,1953,Gable,0,1216,Y,371,0
301600,21281,5,1935,Gable,0,666,Y,1200,0
109000,10134,5,1940,Gable,0,735,Y,240,0
103200,5500,4,1956,Gable,0,882,Y,0,0
128500,10284,4,1925,Gable,0,1151,Y,580,0
64500,10800,4,1927,Gable,0,656,Y,216,0
148000,10800,5,1895,Gable,0,736,Y,0,0
86000,5400,5,1920,Gable,0,691,Y,216,0
172000,10090,7,1963,Gable,364,725,Y,276,0
120000,8700,5,1961,Gable,53,920,Y,240,0
128500,8300,6,1968,Gable,86,952,Y,288,0
135000,11606,5,1969,Gable,192,1040,Y,504,0
122900,8064,5,1949,Gable,0,672,Y,576,2000
119200,11664,6,1948,Gable,206,1082,Y,240,0
143000,10496,6,1949,Gable,320,1040,Y,315,0
119000,7200,5,1950,Gable,0,876,Y,276,0
102000,7200,5,1950,Gable,0,864,Y,357,0
129000,7200,5,1950,Gable,0,864,Y,720,0
135000,7000,5,1960,Gable,45,1010,Y,254,0
152000,7500,5,1959,Hip,0,1040,Y,286,0
140000,7315,5,1958,Hip,0,1170,Y,338,0
152000,7903,5,1960,Hip,0,1242,Y,324,0
156500,8000,5,1960,Hip,0,1377,Y,351,0
141000,8000,5,1961,Gable,0,1800,N,0,0
99000,7000,5,1961,Gable,0,0,Y,300,0
187000,9760,6,1964,Hip,340,822,Y,440,0
169500,7590,5,1962,Gable,288,864,Y,264,0
125500,6600,5,1962,Hip,0,864,Y,294,0
130000,6760,5,1962,Gable,0,896,Y,288,0
103000,6978,5,1926,Gable,0,850,Y,576,0
132000,9600,5,1910,Gable,0,264,Y,360,0
127500,6000,6,1927,Gable,0,845,Y,576,0
89500,4480,5,1922,Gable,0,1022,N,184,0
140000,7200,5,1980,Gable,180,936,Y,672,0
99900,3153,5,1920,Gable,0,967,Y,180,0
100000,10800,4,1885,Mansard,0,641,Y,273,450
130000,7200,5,1940,Gable,279,808,Y,379,0
135000,9000,5,1900,Gable,0,680,Y,576,0
120000,6000,3,1948,Gable,0,649,Y,308,0
89471,5925,4,1937,Hip,435,907,Y,672,0
85000,5925,4,1900,Gable,0,570,N,252,0
108500,6000,4,1920,Hip,0,960,Y,308,0
137000,9639,4,1900,Gable,0,1075,Y,342,0
110500,3880,5,1945,Gable,0,686,Y,0,0
100000,8520,5,1923,Gable,0,968,Y,480,0
184900,10337,8,1910,Hip,0,725,N,816,0
145000,9863,6,1927,Gambrel,0,728,Y,374,0
125000,9600,5,1925,Gambrel,0,702,Y,250,0
114000,4571,5,1910,Gable,0,616,Y,480,0
90000,13600,5,1900,Gable,0,662,N,560,0
144100,8398,6,1910,Gable,0,926,Y,468,0
117500,9900,6,1880,Gable,0,1008,Y,205,0
124500,3600,5,1930,Gambrel,0,687,Y,336,0
185000,13500,7,1879,Gable,0,819,Y,576,0
133900,7200,6,1910,Hip,0,1214,N,506,0
152000,5400,6,1926,Gable,0,1149,Y,216,0
153500,8100,5,1948,Gable,0,1559,Y,812,0
159500,10800,7,1890,Gable,0,718,Y,704,0
87000,9439,5,1930,Gable,0,912,Y,160,0
104500,8626,4,1956,Gable,1,0,Y,331,0
110000,11800,4,1949,Gable,0,0,Y,384,0
136500,6854,5,1925,Gable,0,756,N,308,0
128250,8674,5,1950,Gable,0,910,Y,308,0
144000,8731,5,1920,Gable,0,915,Y,495,0
210000,8737,6,1923,Gable,0,1065,Y,440,0
135000,6125,5,1939,Gable,0,728,Y,224,0
128000,6000,6,1939,Gable,0,600,Y,217,0
131000,6000,6,1941,Gable,0,735,Y,440,0
113000,6120,5,1939,Gable,0,884,Y,240,0
126000,6240,6,1938,Gable,0,861,Y,528,0
132000,6240,5,1939,Gable,0,672,Y,280,0
131750,6240,5,1930,Gable,0,966,Y,230,0
132500,6120,5,1926,Gable,0,756,Y,379,0
137500,6120,5,1920,Gable,0,939,Y,180,0
132000,6120,7,1929,Gable,0,832,Y,576,0
127500,6240,6,1931,Gable,0,884,Y,560,0
102000,6180,6,1926,Gable,0,960,N,180,0
200000,7755,6,1918,Gable,0,1100,Y,408,0
180500,13515,6,1919,Gambrel,0,764,Y,520,0
165000,8850,6,1920,Gable,0,768,Y,576,0
90000,8550,5,1926,Gable,0,750,Y,576,0
153575,8730,6,1915,Gable,0,698,Y,384,0
140000,5700,7,1929,Gable,0,672,N,456,0
136000,8520,6,1916,Gable,0,714,N,216,0
113000,5680,5,1901,Gable,0,592,N,240,0
117000,5680,5,1901,Gable,0,969,N,216,0
169500,7758,7,1931,Gable,600,1040,Y,240,0
139400,7449,7,1930,Gable,0,637,Y,280,0
202500,13200,6,1963,Gable,234,741,Y,658,0
127000,6882,6,1914,Gable,0,684,Y,0,0
141000,9000,6,1937,Gable,0,780,Y,544,0
212300,9780,7,1950,Gable,0,976,Y,299,0
161000,10320,6,1915,Gable,0,1138,Y,720,0
99500,4330,4,1958,Gable,0,808,Y,436,0
101000,7200,5,1920,Gable,0,530,N,288,0
109900,4800,4,1916,Gable,0,1196,Y,440,0
128500,12358,5,1941,Gable,0,720,Y,660,0
122000,10120,7,1910,Hip,0,925,N,308,0
87000,4388,5,1930,Gable,0,672,Y,0,0
50000,10320,4,1910,Gable,0,771,Y,264,0
219000,12888,7,1937,Gable,0,1005,Y,498,0
200500,18030,5,1946,Gable,0,1598,Y,0,0
126000,8160,5,1940,Gable,0,756,N,240,0
108500,4484,5,1942,Gable,0,672,N,240,0
130000,11235,5,1963,Gable,0,925,Y,308,0
158450,11235,5,1964,Gable,30,1420,Y,572,0
115400,14299,4,1964,Gable,0,1005,Y,440,0
118500,7943,4,1961,Gable,192,1029,Y,261,0
165000,14149,5,1964,Hip,50,980,Y,528,0
123000,11677,5,1966,Gable,442,1040,Y,264,0
129000,8400,6,1966,Gable,0,814,Y,240,0
125000,7094,5,1966,Gable,0,894,Y,384,0
108000,8978,5,1968,Gable,0,948,Y,300,0
119900,8425,5,1971,Gable,0,768,Y,576,0
115000,8665,5,1968,Gable,89,876,Y,264,0
134500,8398,5,1967,Gable,323,943,Y,528,0
127000,7742,5,1966,Gable,0,955,Y,386,0
129000,8724,5,1968,Gable,0,894,Y,450,0
143500,8197,6,1977,Gable,148,660,Y,528,0
129000,8169,5,1966,Gable,0,912,Y,315,0
187000,14175,5,1956,Hip,0,1240,Y,323,0
158000,16779,5,1920,Gable,356,671,Y,638,500
112000,25339,5,1918,Gable,0,816,Y,576,0
165250,6960,7,1940,Gable,0,680,Y,224,0
150000,11375,6,1954,Gable,0,967,Y,494,0
137000,13770,5,1958,Gable,340,1158,Y,303,0
89500,9000,4,1945,Gable,0,0,N,460,0
302000,115149,7,1971,Gable,351,1643,Y,739,0
182000,11075,6,1984,Hip,136,1190,Y,552,0
211000,10029,6,1988,Gable,268,1151,Y,521,0
216000,17541,5,1948,Hip,0,409,Y,576,0
130000,22692,5,1953,Gable,0,1073,Y,649,0
109900,17808,4,1946,Gable,0,484,N,336,0
255000,12671,6,1954,Hip,300,1288,Y,527,0
243000,12615,6,1950,Gable,0,1202,Y,576,0
154000,10512,6,1954,Gable,0,988,Y,332,0
118000,5400,5,1958,Gable,0,864,Y,399,0
80000,11515,4,1958,Gable,0,0,N,308,0
150000,7711,4,1977,Gable,0,1440,Y,0,0
86000,9098,4,1920,Gable,0,528,Y,0,0
130000,3869,5,1984,Gable,149,1038,Y,264,0
125000,9280,5,1951,Gable,0,1342,Y,256,0
136500,11100,5,1951,Gable,0,1080,N,253,0
96000,7550,4,1920,Gambrel,0,951,N,280,0
120000,9060,5,1957,Hip,98,0,Y,252,0
228500,23920,6,1984,Gable,0,1105,Y,515,0
179900,10357,7,1990,Hip,0,910,Y,719,0
225000,13474,7,1990,Gable,246,700,Y,746,0
301000,10380,7,1986,Gable,172,1502,Y,576,0
238000,13125,7,1991,Gable,0,1104,Y,833,0
228500,11287,7,1989,Gable,340,807,Y,575,0
220000,9317,7,1994,Gable,0,779,Y,499,0
383970,9965,7,2007,Gable,220,1264,Y,792,0
424870,9965,8,2006,Hip,340,1466,Y,1052,0
250000,9178,8,2007,Gable,306,1643,Y,870,0
360000,10481,8,2006,Hip,0,2140,Y,894,0
279500,10652,7,2006,Gable,306,1494,Y,840,0
200141,11175,7,2007,Gable,0,1316,Y,440,0
246500,10235,8,2007,Gable,306,1643,Y,870,0
276000,9588,8,2007,Gable,270,1482,Y,868,0
203000,8814,7,2005,Gable,80,1274,Y,508,0
155835,11103,7,2006,Gable,0,728,Y,440,0
194000,8556,7,2006,Gable,0,1240,Y,826,0
195400,6762,7,2007,Gable,108,1208,Y,628,0
217000,11750,7,2005,Gable,204,1546,Y,796,0
212999,8760,8,2006,Gable,132,1489,Y,674,0
175900,7242,7,2005,Gable,0,1270,Y,524,0
191000,9316,7,2005,Gable,0,879,Y,578,0
176432,9317,6,2006,Gable,0,1314,Y,440,0
277000,14364,7,1988,Gable,128,1157,Y,454,0
207000,8883,7,1988,Gable,360,929,Y,619,0
277000,159000,6,1958,Gable,472,1444,Y,389,500
240000,53107,6,1992,Gable,0,1580,Y,501,0
187500,12205,6,1966,Gable,157,832,Y,444,0
279000,20064,8,1976,Shed,0,966,Y,529,0
139500,14217,5,1994,Gable,0,1022,Y,747,0
